"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","35517","1.1.4 validation message for inactive user account","Add User","Thu May 22 21:50:18 UTC 2025","passed","Thu May 22 21:50:53 UTC 2025","","1.1 Org Admin","",""
"","0","6. Import update for item status (CheckIn transaction)","","Thu May 22 21:16:23 UTC 2025","skipped","Thu May 22 21:16:23 UTC 2025","","Import Item Updates","",""
"","754","I.U_1 Import and verify User with all fields","","Thu May 22 21:17:55 UTC 2025","failed","Thu May 22 21:17:56 UTC 2025","","Import Users","",""
"","180","1.1.1 'equals' correct Person's name","Search Checkouts","Thu May 22 21:16:35 UTC 2025","failed","Thu May 22 21:16:35 UTC 2025","1.1 Checked Out To","1 Org Admin","",""
"","12230","1.1.1 Add task with required fields only -- Unassigned-- keep template content-- search for task on the grid by Creator name-- verify values on grid","Add Task","Thu May 22 21:47:24 UTC 2025","failed","Thu May 22 21:47:37 UTC 2025","","1.1 Org Admin","",""
"","690","2. Import and verify Person with minimum fields","","Thu May 22 21:17:36 UTC 2025","failed","Thu May 22 21:17:37 UTC 2025","","Import People","",""
"","221","2. Verify Transfer transaction and enabled/disabled actions for Checked Out item","","Thu May 22 21:36:02 UTC 2025","failed","Thu May 22 21:36:02 UTC 2025","","Item Transactions & Actions","",""
"","106455","2.1 Add User to a Group, then add to another Group --> Verify that previous User Group is not overwritten","","Thu May 22 21:33:26 UTC 2025","passed","Thu May 22 21:35:13 UTC 2025","","Edit User","",""
"","1","I.C_4 Five thousand cases and verify cases count on search by ","","Thu May 22 21:16:14 UTC 2025","skipped","Thu May 22 21:16:14 UTC 2025","","Import Cases","",""
"","0","3 Validation messages for not mapped fields","","Thu May 22 21:16:40 UTC 2025","skipped","Thu May 22 21:16:40 UTC 2025","","Import Legacy Chain of Custody","",""
"","60611","1. Edit and verify all values on Case View page -- replace the current values in multiselect fields (Case Officers, Tags)","","Thu May 22 21:18:25 UTC 2025","passed","Thu May 22 21:19:25 UTC 2025","","Edit Case","",""
"","9348","2.1. verify that user can add all values","Add Person","Thu May 22 21:43:53 UTC 2025","failed","Thu May 22 21:44:02 UTC 2025","","2. Power User -- all permissions in Office","",""
"","22923","5. Case Number Formatting at Office level -- old case that was saved without formatting can be edited without changing Case Number or changing it with proper format","","Thu May 22 21:21:37 UTC 2025","passed","Thu May 22 21:22:00 UTC 2025","","Edit Case","",""
"","35190","1.1.2. add user with required fields only","Add User","Thu May 22 21:49:37 UTC 2025","passed","Thu May 22 21:50:12 UTC 2025","","1.1 Org Admin","",""
"","252","1.1.1 equals {email of the user (current user) who created a case}","Cases Search","Thu May 22 21:16:25 UTC 2025","failed","Thu May 22 21:16:25 UTC 2025","1.1 Created By","1 Org Admin","",""
"","24538","2.1 verify Org Case Number Format and check that Case Review Date/Notes is NOT displayed for Org Admin","Add Case","Thu May 22 21:16:21 UTC 2025","passed","Thu May 22 21:16:45 UTC 2025","","2. --- with Case Number formatting in Org, AutoDispo OFF ","",""
"","0","1.6 Org Admin-- minimum case fields -- redirect to Notes tab on Case View page","Add Case","Thu May 22 21:16:06 UTC 2025","skipped","Thu May 22 21:16:06 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","1","1.1 Org Admin-- All fields enabled -- redirect to View Added Case","Add Case","Thu May 22 21:16:06 UTC 2025","broken","Thu May 22 21:16:06 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","78004","2.2 verify Org Case Number Format with custom validation message","Add Case","Thu May 22 21:16:45 UTC 2025","failed","Thu May 22 21:18:03 UTC 2025","","2. --- with Case Number formatting in Org, AutoDispo OFF ","",""
"","1","3. Import update for item status (Move transaction)","","Thu May 22 21:16:23 UTC 2025","skipped","Thu May 22 21:16:23 UTC 2025","","Import Item Updates","",""
"","0","2. Import update for item status (Check Out transaction)","","Thu May 22 21:16:23 UTC 2025","skipped","Thu May 22 21:16:23 UTC 2025","","Import Item Updates","",""
"","520","2.1 Cancelling warning keeps user logged in on other machine","Login page","Thu May 22 21:17:06 UTC 2025","failed","Thu May 22 21:17:06 UTC 2025","","2. Warning that user is logged in on other browser or device","",""
"","43070","A.M_1. Add Media to Case","","Thu May 22 21:39:14 UTC 2025","passed","Thu May 22 21:39:57 UTC 2025","","Add Media","",""
"","758","1 Import Media","","Thu May 22 21:17:09 UTC 2025","failed","Thu May 22 21:17:09 UTC 2025","","Import Media","",""
"","1","5 Validation messages for invalid values","","Thu May 22 21:16:40 UTC 2025","skipped","Thu May 22 21:16:40 UTC 2025","","Import Legacy Chain of Custody","",""
